"HPA.category","Annotation","N_BG","Freq_BG","N_MS","Freq_MS","N_Olink","Freq_Olink","N.diff","Freq.diff","Fisher.pvalue","Fisher.adj.p","Higher","Enr.pvalue_MS","Enr.adj.p_MS","Enr.pvalue_Olink","Enr.adj.p_Olink","Enriched"
"Protein.class","Cancer-related genes",627,18.9197344598672,345,20.523497917906,487,19.950839819746,-142,0.572658098160005,0.664140847413993,0.790643865969039,"MS",0.00941685188379415,0.0214019360995322,0.00600319401916212,0.050026616826351,"MS"
"Protein.class","Candidate cardiovascular disease genes",141,4.25467712733856,106,6.30577037477692,112,4.5882834903728,-6,1.71748688440412,0.0161232172433079,0.0539220092063372,"MS",1.11962475409291e-09,6.99765471308067e-09,0.0650884254025547,0.232458662151981,"MS"
"Protein.class","Cd markers",272,8.20760410380205,137,8.14991076740036,248,10.1597705858255,-111,-2.00985981842512,0.0294557238622753,0.0818214551729871,"Olink",0.573879753611672,1,4.52795429318233e-14,1.13198857329558e-12,"Olink"
"Protein.class","Citric acid cycle related proteins",6,0.181050090525045,4,0.237953599048186,3,0.122900450634986,1,0.1150531484132,0.453359820503862,0.629666417366474,"MS",0.357291967123369,0.68709993677571,0.955021279485947,1,"None"
"Protein.class","Disease related genes",1102,33.2528666264333,597,35.5145746579417,803,32.8963539532978,-206,2.61822070464387,0.0819616812239901,0.186276548236341,"MS",0.00281845344740198,0.00848599167375291,0.779699829352884,1,"MS"
"Protein.class","Enzymes",909,27.4290887145444,528,31.4098750743605,638,26.1368291683736,-110,5.27304590598688,0.000251212452983621,0.00104671855409842,"MS",1.10086208891487e-07,4.58692537047861e-07,0.997540132437075,1,"MS"
"Protein.class","Fda approved drug targets",302,9.11285455642728,174,10.3509815585961,236,9.66816878328554,-62,0.682812775310536,0.491307052035275,0.646456647414836,"MS",0.00701602063150469,0.0175400515787617,0.0351064123843534,0.146276718268139,"MS"
"Protein.class","G-protein coupled receptors",23,0.694025347012673,7,0.416418798334325,20,0.819336337566571,-13,-0.402917539232246,0.167730621382438,0.322558887273919,"Olink",0.985685696718342,1,0.107432535020125,0.298423708389237,"None"
"Protein.class","Human disease related genes",1062,32.045866022933,576,34.2653182629387,775,31.7492830807046,-199,2.5160351822341,0.0915292888343936,0.190686018404987,"MS",0.00305495700255105,0.00848599167375291,0.743892591473541,1,"MS"
"Protein.class","Immunoglobulin genes",71,2.14242607121304,71,4.22367638310529,1,0.0409668168783286,70,4.18270956622697,3.94533932733372e-27,4.93167415916715e-26,"MS",5.58585072400526e-22,6.98231340500658e-21,1,1,"MS"
"Protein.class","Metabolic proteins",656,19.794809897405,400,23.7953599048186,452,18.5170012290045,-52,5.27835867581405,4.62432146641456e-05,0.000236656595899877,"MS",2.59400370872067e-09,1.29700185436033e-08,0.999029782462922,1,"MS"
"Protein.class","Nuclear receptors",1,0.0301750150875075,0,0,1,0.0409668168783286,-1,-0.0409668168783286,1,1,"Olink",1,1,0.736572118286059,1,"None"
"Protein.class","Plasma proteins",1550,46.7712733856367,1129,67.1624033313504,1002,41.0487505120852,127,26.1136528192652,7.5228944613171e-62,1.88072361532927e-60,"MS",8.18624302068115e-130,2.04656075517029e-128,1,1,"MS"
"Protein.class","Potential drug targets",387,11.6777308388654,225,13.3848899464604,273,11.1839410077837,-48,2.20094893867675,0.0364654349954621,0.0911635874886553,"MS",0.00111916439002593,0.00399701567866402,0.93724369850254,1,"MS"
"Protein.class","Predicted intracellular proteins",2424,73.1442365721183,1203,71.5645449137418,1769,72.4702990577632,-566,-0.905754144021387,0.524987631102954,0.656234538878693,"Olink",0.983066637982148,1,0.934810165492931,1,"None"
"Protein.class","Predicted membrane proteins",920,27.7610138805069,449,26.7102914931588,736,30.1515772224498,-287,-3.44128572929098,0.0172550429460279,0.0539220092063372,"Olink",0.920611157396096,1,1.07044514069448e-07,1.3380564258681e-06,"Olink"
"Protein.class","Predicted secreted proteins",1036,31.2613156306578,634,37.7156454491374,767,31.421548545678,-133,6.29409690345942,2.88831416562909e-05,0.000236656595899877,"MS",2.30405059992916e-16,1.92004216660763e-15,0.386720678774981,0.907930198871231,"MS"
"Protein.class","Ras pathway related proteins",84,2.53470126735063,36,2.14158239143367,68,2.78574354772634,-32,-0.644161156292671,0.225219459391998,0.402177606057139,"Olink",0.942116590047987,1,0.0757183990784082,0.236619997120026,"None"
"Protein.class","Ribosomal proteins",6,0.181050090525045,2,0.118976799524093,4,0.163867267513314,-2,-0.0448904679892214,1,1,"Olink",0.897475892144,1,0.808938146101324,1,"None"
"Protein.class","Rna polymerase related proteins",1,0.0301750150875075,0,0,1,0.0409668168783286,-1,-0.0409668168783286,1,1,"Olink",1,1,0.736572118286059,1,"None"
"Protein.class","Transcription factors",39,1.17682558841279,4,0.237953599048186,35,1.4338385907415,-31,-1.19588499169331,4.73313191799754e-05,0.000236656595899877,"Olink",0.999999990599619,1,0.0120353225333123,0.0752207658332019,"None"
"Protein.class","Transporters",336,10.1388050694025,167,9.93456276026175,262,10.7333060221221,-95,-0.798743261860333,0.436344643816859,0.629666417366474,"Olink",0.674680455860953,1,0.0320127934112226,0.146276718268139,"None"
"Protein.class","Voltage-gated ion channels",3,0.0905250452625226,0,0,3,0.122900450634986,-3,-0.122900450634986,0.275320217001922,0.458867028336536,"Olink",1,1,0.399489287503342,0.907930198871231,"None"
"Protein.class","Unknown",0,0,0,0,0,0,0,0,1,1,"No difference",1,1,1,1,"None"
"Biological.process","Acute phase",18,0.543150271575136,15,0.892325996430696,11,0.450634985661614,4,0.441691010769082,0.107529658514335,0.67484130515893,"MS",0.00441334605920679,0.0730208166159669,0.925818210278706,1,"None"
"Biological.process","Adaptive immunity",153,4.61677730838865,98,5.82986317668055,73,2.99057763211798,25,2.83928554456256,1.04883595559321e-05,0.000636293813059878,"MS",0.00046017706866341,0.0104690283120926,0.99999999999931,1,"MS"
"Biological.process","Amino-acid biosynthesis",9,0.271575135787568,5,0.297441998810232,6,0.245800901269971,-1,0.0516410975402606,0.766611019991605,1,"MS",0.517838671767508,1,0.808574030393596,1,"None"
"Biological.process","Amino-acid transport",2,0.0603500301750151,2,0.118976799524093,0,0,2,0.118976799524093,0.166251814206851,0.796258689095972,"MS",0.257219005760121,1,1,1,"None"
"Biological.process","Angiogenesis",69,2.08207604103802,40,2.37953599048186,59,2.41704219582138,-19,-0.037506205339529,1,1,"Olink",0.136657228934892,0.994864626646014,0.0133154382995339,0.302926221314396,"None"
"Biological.process","Anion exchange",1,0.0301750150875075,1,0.0594883997620464,1,0.0409668168783286,0,0.0185215828837179,1,1,"MS",0.507242003621002,1,0.736572118286059,1,"None"
"Biological.process","Antiport",1,0.0301750150875075,0,0,1,0.0409668168783286,-1,-0.0409668168783286,1,1,"Olink",1,1,0.736572118286059,1,"None"
"Biological.process","Antiviral defense",22,0.663850331925166,3,0.178465199286139,19,0.778369520688242,-16,-0.599904321402103,0.00848026085918377,0.171489719596827,"Olink",0.999955777251313,1,0.129665568374733,1,"None"
"Biological.process","Apoptosis",148,4.46590223295112,52,3.09339678762641,124,5.07988529291274,-72,-1.98648850528633,0.00214959167987056,0.0596407880681968,"Olink",0.999967041994642,1,0.00197875233974699,0.10770081170759,"None"
"Biological.process","Arginine biosynthesis",2,0.0603500301750151,2,0.118976799524093,1,0.0409668168783286,1,0.0780099826457643,0.570820711039973,1,"MS",0.257219005760121,1,0.9306643184864,1,"None"
"Biological.process","Arginine metabolism",1,0.0301750150875075,1,0.0594883997620464,1,0.0409668168783286,0,0.0185215828837179,1,1,"MS",0.507242003621002,1,0.736572118286059,1,"None"
"Biological.process","Autophagy",31,0.935425467712734,12,0.713860797144557,23,0.942236788201557,-11,-0.228375991057,0.4924445092821,1,"Olink",0.936859703821812,1,0.566665055000169,1,"None"
"Biological.process","B-cell activation",6,0.181050090525045,1,0.0594883997620464,6,0.245800901269971,-5,-0.186312501507925,0.252258504376628,0.99809502764448,"Olink",0.985751302066795,1,0.159436484839307,1,"None"
"Biological.process","Behavior",1,0.0301750150875075,0,0,1,0.0409668168783286,-1,-0.0409668168783286,1,1,"Olink",1,1,0.736572118286059,1,"None"
"Biological.process","Bile acid catabolism",1,0.0301750150875075,0,0,1,0.0409668168783286,-1,-0.0409668168783286,1,1,"Olink",1,1,0.736572118286059,1,"None"
"Biological.process","Biological rhythms",17,0.512975256487628,3,0.178465199286139,14,0.5735354362966,-11,-0.395070237010461,0.0802504637947792,0.611129928455848,"Olink",0.999055805991332,1,0.306718348705231,1,"None"
"Biological.process","Biomineralization",15,0.452625226312613,7,0.416418798334325,11,0.450634985661614,-4,-0.0342161873272893,1,1,"Olink",0.716440581024846,1,0.641601477320483,1,"None"
"Biological.process","Blood coagulation",40,1.2070006035003,35,2.08209399167162,31,1.26997132322819,4,0.812122668443439,0.0438697253940837,0.420225790617012,"MS",9.3847055262026e-07,8.54008202884436e-05,0.363435768141964,1,"MS"
"Biological.process","Branched-chain amino acid biosynthesis",1,0.0301750150875075,0,0,1,0.0409668168783286,-1,-0.0409668168783286,1,1,"Olink",1,1,0.736572118286059,1,"None"
"Biological.process","Calcium transport",8,0.24140012070006,1,0.0594883997620464,7,0.2867677181483,-6,-0.227279318386253,0.152874193851783,0.796258689095972,"Olink",0.996554251481533,1,0.334230182890183,1,"None"
"Biological.process","Carbohydrate metabolism",30,0.905250452625226,23,1.36823319452707,16,0.655469070053257,7,0.71276412447381,0.022255795504685,0.272243644165064,"MS",0.0031984336854887,0.0582114930758944,0.99544172742451,1,"None"
"Biological.process","Catecholamine biosynthesis",2,0.0603500301750151,1,0.0594883997620464,2,0.0819336337566571,-1,-0.0224452339946107,1,1,"Olink",0.757265001481882,1,0.542479918085718,1,"None"
"Biological.process","Catecholamine metabolism",2,0.0603500301750151,1,0.0594883997620464,2,0.0819336337566571,-1,-0.0224452339946107,1,1,"Olink",0.757265001481882,1,0.542479918085718,1,"None"
"Biological.process","Cell adhesion",254,7.66445383222692,164,9.75609756097561,199,8.15239655878738,-35,1.60370100218823,0.0828694404054289,0.611129928455848,"MS",2.58429545387479e-06,0.000117585443151303,0.0434391142800936,0.709461875739052,"MS"
"Biological.process","Cell cycle",90,2.71575135787568,25,1.48720999405116,72,2.94961081523966,-47,-1.4624008211885,0.00229387646416142,0.0596407880681968,"Olink",0.999997833661003,1,0.100883105849055,1,"None"
"Biological.process","Cell division",64,1.93120096560048,18,1.07079119571684,49,2.0073740270381,-31,-0.936582831321264,0.0233886044167242,0.272243644165064,"Olink",0.99993785549129,1,0.355568639171251,1,"None"
"Biological.process","Cell shape",7,0.211225105612553,4,0.237953599048186,5,0.204834084391643,-1,0.0331195146565428,1,1,"MS",0.515852914871904,1,0.728190561641293,1,"None"
"Biological.process","Cgmp biosynthesis",1,0.0301750150875075,1,0.0594883997620464,0,0,1,0.0594883997620464,0.407811741872877,1,"MS",0.507242003621002,1,1,1,"None"
"Biological.process","Chemotaxis",56,1.68980084490042,19,1.13027959547888,52,2.13027447767308,-33,-0.999994882194203,0.0148742537473717,0.245095158009903,"Olink",0.996436054795606,1,0.000250828233883767,0.0456507385668456,"Olink"
"Biological.process","Chitin degradation",1,0.0301750150875075,1,0.0594883997620464,1,0.0409668168783286,0,0.0185215828837179,1,1,"MS",0.507242003621002,1,0.736572118286059,1,"None"
"Biological.process","Cholesterol biosynthesis",7,0.211225105612553,3,0.178465199286139,5,0.204834084391643,-2,-0.0263688851055036,1,1,"Olink",0.785397076643476,1,0.728190561641293,1,"None"
"Biological.process","Cholesterol metabolism",22,0.663850331925166,16,0.951814396192742,18,0.737402703809914,-2,0.214411692382829,0.486014816747387,1,"MS",0.0302152219393374,0.423013107150724,0.273148004431683,1,"None"
"Biological.process","Chondrogenesis",4,0.12070006035003,1,0.0594883997620464,3,0.122900450634986,-2,-0.0634120508729393,0.649904731511122,1,"Olink",0.941152982627593,1,0.715485193263309,1,"None"
"Biological.process","Chromosome partition",3,0.0905250452625226,2,0.118976799524093,1,0.0409668168783286,1,0.0780099826457643,0.570820711039973,1,"MS",0.51086552532913,1,0.981765888104364,1,"None"
"Biological.process","Cilium biogenesis/degradation",18,0.543150271575136,9,0.535395597858418,14,0.5735354362966,-5,-0.0381398384381821,1,1,"Olink",0.617034044563453,1,0.465614868173925,1,"None"
"Biological.process","Cobalt transport",3,0.0905250452625226,2,0.118976799524093,2,0.0819336337566571,0,0.0370431657674357,1,1,"MS",0.51086552532913,1,0.828461179250472,1,"None"
"Biological.process","Coenzyme a biosynthesis",1,0.0301750150875075,0,0,1,0.0409668168783286,-1,-0.0409668168783286,1,1,"Olink",1,1,0.736572118286059,1,"None"
"Biological.process","Collagen degradation",13,0.392275196137598,9,0.535395597858418,10,0.409668168783286,-1,0.125727429075132,0.641803411771357,1,"MS",0.144650681437474,1,0.539201322496304,1,"None"
"Biological.process","Complement activation lectin pathway",4,0.12070006035003,4,0.237953599048186,3,0.122900450634986,1,0.1150531484132,0.453359820503862,1,"MS",0.0660839811981533,0.601364228903195,0.715485193263309,1,"None"
"Biological.process","Complement alternate pathway",12,0.36210018105009,12,0.713860797144557,10,0.409668168783286,2,0.304192628361271,0.198269847632973,0.895135660003716,"MS",0.000284545219651924,0.00804164374051,0.349842822766812,1,"MS"
"Biological.process","Complement pathway",28,0.844900422450211,26,1.54669839381321,20,0.819336337566571,6,0.727362056246635,0.0342466168860451,0.366640251368248,"MS",1.97661336908553e-06,0.000117585443151303,0.694659398330833,1,"MS"
"Biological.process","Copper transport",1,0.0301750150875075,1,0.0594883997620464,1,0.0409668168783286,0,0.0185215828837179,1,1,"MS",0.507242003621002,1,0.736572118286059,1,"None"
"Biological.process","Cysteine biosynthesis",1,0.0301750150875075,0,0,1,0.0409668168783286,-1,-0.0409668168783286,1,1,"Olink",1,1,0.736572118286059,1,"None"
"Biological.process","Cytolysis",12,0.36210018105009,8,0.475907198096371,8,0.327734535026628,0,0.148172663069743,0.456852388496208,1,"MS",0.207720746307696,1,0.813791750086719,1,"None"
"Biological.process","Cytoplasmic inwards viral transport",1,0.0301750150875075,0,0,1,0.0409668168783286,-1,-0.0409668168783286,1,1,"Olink",1,1,0.736572118286059,1,"None"
"Biological.process","Deoxyribonucleotide synthesis",2,0.0603500301750151,0,0,2,0.0819336337566571,-2,-0.0819336337566571,0.516880144667948,1,"Olink",1,1,0.542479918085718,1,"None"
"Biological.process","Differentiation",145,4.37537718768859,62,3.68828078524688,117,4.79311757476444,-55,-1.10483678951756,0.102229082532989,0.664489036464428,"Olink",0.979776306403054,1,0.0280445119446331,0.567122352658136,"None"
"Biological.process","Digestion",5,0.150875075437538,4,0.237953599048186,4,0.163867267513314,0,0.0740863315348714,0.723138651435996,1,"MS",0.196495028082243,1,0.604488846909757,1,"None"
"Biological.process","Dna damage",38,1.14665057332529,7,0.416418798334325,33,1.35190495698484,-26,-0.935486158650517,0.00199074108056068,0.0596407880681968,"Olink",0.999992553856081,1,0.0408608092250874,0.709461875739052,"None"
"Biological.process","Dna recombination",6,0.181050090525045,0,0,6,0.245800901269971,-6,-0.245800901269971,0.0875813156861477,0.613069209803034,"Olink",1,1,0.159436484839307,1,"None"
"Biological.process","Dna repair",31,0.935425467712734,7,0.416418798334325,26,1.06513723883654,-19,-0.648718440502217,0.0211067148717782,0.272243644165064,"Olink",0.999688192095502,1,0.135461551569502,1,"None"
"Biological.process","Dna replication",4,0.12070006035003,1,0.0594883997620464,4,0.163867267513314,-3,-0.104378867751268,0.654410571537812,1,"Olink",0.941152982627593,1,0.294157318916686,1,"None"
"Biological.process","Dna synthesis",2,0.0603500301750151,1,0.0594883997620464,2,0.0819336337566571,-1,-0.0224452339946107,1,1,"Olink",0.757265001481882,1,0.542479918085718,1,"None"
"Biological.process","Electron transport",13,0.392275196137598,6,0.356930398572278,9,0.368701351904957,-3,-0.0117709533326786,1,1,"Olink",0.727809002249217,1,0.759353936799403,1,"None"
"Biological.process","Endocytosis",43,1.29752564876282,21,1.24925639500297,35,1.4338385907415,-14,-0.184582195738525,0.682304462213976,1,"Olink",0.656374225563403,1,0.162275227473787,1,"None"
"Biological.process","Er-golgi transport",14,0.422450211225106,8,0.475907198096371,8,0.327734535026628,0,0.148172663069743,0.456852388496208,1,"MS",0.416464000491921,1,0.950515701624852,1,"None"
"Biological.process","Erythrocyte maturation",2,0.0603500301750151,0,0,2,0.0819336337566571,-2,-0.0819336337566571,0.516880144667948,1,"Olink",1,1,0.542479918085718,1,"None"
"Biological.process","Exocytosis",6,0.181050090525045,2,0.118976799524093,4,0.163867267513314,-2,-0.0448904679892214,1,1,"Olink",0.897475892144,1,0.808938146101324,1,"None"
"Biological.process","Fatty acid biosynthesis",9,0.271575135787568,4,0.237953599048186,7,0.2867677181483,-3,-0.0488141191001143,1,1,"Olink",0.760448520487824,1,0.563039071295653,1,"None"
"Biological.process","Fatty acid metabolism",24,0.724200362100181,10,0.594883997620464,19,0.778369520688242,-9,-0.183485523067779,0.571914392487619,1,"Olink",0.863467813019428,1,0.36354748616056,1,"None"
"Biological.process","Fertilization",14,0.422450211225106,6,0.356930398572278,13,0.532568619418271,-7,-0.175638220845993,0.4886895671398,1,"Olink",0.804112304026352,1,0.0826654600827977,0.982559727769671,"None"
"Biological.process","Fibrinolysis",8,0.24140012070006,7,0.416418798334325,8,0.327734535026628,-1,0.0886842633076964,0.79342185522904,1,"MS",0.0382676843198175,0.464314569747118,0.0863788771665644,0.982559727769671,"None"
"Biological.process","Gaseous exchange",4,0.12070006035003,3,0.178465199286139,3,0.122900450634986,0,0.0555647486511535,0.693023915500067,1,"MS",0.323331040308009,1,0.715485193263309,1,"None"
"Biological.process","Gastrulation",1,0.0301750150875075,0,0,1,0.0409668168783286,-1,-0.0409668168783286,1,1,"Olink",1,1,0.736572118286059,1,"None"
"Biological.process","Gluconate utilization",1,0.0301750150875075,1,0.0594883997620464,1,0.0409668168783286,0,0.0185215828837179,1,1,"MS",0.507242003621002,1,0.736572118286059,1,"None"
"Biological.process","Gluconeogenesis",3,0.0905250452625226,3,0.178465199286139,2,0.0819336337566571,1,0.0965315655294821,0.403652527909593,1,"MS",0.130395745975617,0.994864626646014,0.828461179250472,1,"None"
"Biological.process","Glucose metabolism",8,0.24140012070006,7,0.416418798334325,3,0.122900450634986,4,0.293518347699339,0.102220239217084,0.664489036464428,"MS",0.0382676843198175,0.464314569747118,0.994436602609809,1,"None"
"Biological.process","Glutathione biosynthesis",6,0.181050090525045,6,0.356930398572278,3,0.122900450634986,3,0.234029947937293,0.172330155342196,0.804207391596913,"MS",0.016958151660221,0.257198633513352,0.955021279485947,1,"None"
"Biological.process","Glycerol metabolism",1,0.0301750150875075,0,0,1,0.0409668168783286,-1,-0.0409668168783286,1,1,"Olink",1,1,0.736572118286059,1,"None"
"Biological.process","Glycogen biosynthesis",3,0.0905250452625226,1,0.0594883997620464,2,0.0819336337566571,-1,-0.0224452339946107,1,1,"Olink",0.880464739558258,1,0.828461179250472,1,"None"
"Biological.process","Glycogen metabolism",6,0.181050090525045,3,0.178465199286139,3,0.122900450634986,0,0.0555647486511535,0.693023915500067,1,"MS",0.669878150169945,1,0.955021279485947,1,"None"
"Biological.process","Glycolysis",16,0.482800241400121,15,0.892325996430696,6,0.245800901269971,9,0.646525095160725,0.0062217279462556,0.141544310777315,"MS",0.000309293990019615,0.00804164374051,0.999546750411014,1,"MS"
"Biological.process","Glyoxylate bypass",1,0.0301750150875075,1,0.0594883997620464,0,0,1,0.0594883997620464,0.407811741872877,1,"MS",0.507242003621002,1,1,1,"None"
"Biological.process","Growth arrest",4,0.12070006035003,2,0.118976799524093,3,0.122900450634986,-1,-0.00392365111089286,1,1,"Olink",0.698400010350252,1,0.715485193263309,1,"None"
"Biological.process","Growth regulation",11,0.331925165962583,5,0.297441998810232,10,0.409668168783286,-5,-0.112226169973054,0.610569084844315,1,"Olink",0.742037871097383,1,0.170376184963489,1,"None"
"Biological.process","Hearing",8,0.24140012070006,2,0.118976799524093,6,0.245800901269971,-4,-0.126824101745879,0.484847031159837,1,"Olink",0.968055834460408,1,0.644884057661634,1,"None"
"Biological.process","Heme biosynthesis",5,0.150875075437538,3,0.178465199286139,4,0.163867267513314,-1,0.014597931772825,1,1,"MS",0.513585058646657,1,0.604488846909757,1,"None"
"Biological.process","Hemostasis",40,1.2070006035003,35,2.08209399167162,31,1.26997132322819,4,0.812122668443439,0.0438697253940837,0.420225790617012,"MS",9.3847055262026e-07,8.54008202884436e-05,0.363435768141964,1,"MS"
"Biological.process","Histidine metabolism",1,0.0301750150875075,0,0,1,0.0409668168783286,-1,-0.0409668168783286,1,1,"Olink",1,1,0.736572118286059,1,"None"
"Biological.process","Host-virus interaction",237,7.15147857573929,129,7.67400356930399,165,6.75952478492421,-36,0.914478784379774,0.268109600863053,1,"MS",0.131974643657682,0.994864626646014,0.93673424936623,1,"None"
"Biological.process","Hydrogen ion transport",5,0.150875075437538,2,0.118976799524093,3,0.122900450634986,-1,-0.00392365111089286,1,1,"Olink",0.821609978152649,1,0.881979712793636,1,"None"
"Biological.process","Hydrogen peroxide",4,0.12070006035003,3,0.178465199286139,3,0.122900450634986,0,0.0555647486511535,0.693023915500067,1,"MS",0.323331040308009,1,0.715485193263309,1,"None"
"Biological.process","Hypusine biosynthesis",1,0.0301750150875075,0,0,1,0.0409668168783286,-1,-0.0409668168783286,1,1,"Olink",1,1,0.736572118286059,1,"None"
"Biological.process","Immunity",301,9.08267954133977,184,10.9458655562165,193,7.90659565751741,-9,3.03926989869913,0.000963848748558105,0.0438551180593938,"MS",9.16982089633699e-05,0.00333781480626666,0.999951592796846,1,"MS"
"Biological.process","Inflammatory response",84,2.53470126735063,35,2.08209399167162,73,2.99057763211798,-38,-0.90848364044636,0.0747829898354504,0.611129928455848,"Olink",0.963677506800506,1,0.00236705080676023,0.10770081170759,"None"
"Biological.process","Innate immunity",145,4.37537718768859,78,4.64009518143962,122,4.99795165915608,-44,-0.357856477716465,0.658185913777047,1,"Olink",0.251253292269887,1,0.00154691834840657,0.10770081170759,"None"
"Biological.process","Ion transport",39,1.17682558841279,17,1.01130279595479,30,1.22900450634986,-13,-0.217701710395068,0.553830733564619,1,"Olink",0.854898268018372,1,0.399055331233051,1,"None"
"Biological.process","Iron storage",3,0.0905250452625226,2,0.118976799524093,1,0.0409668168783286,1,0.0780099826457643,0.570820711039973,1,"MS",0.51086552532913,1,0.981765888104364,1,"None"
"Biological.process","Iron transport",8,0.24140012070006,5,0.297441998810232,7,0.2867677181483,-2,0.0106742806619321,1,1,"MS",0.379083908687237,1,0.334230182890183,1,"None"
